query,execution_time_s,puissance_moyenne_W,energy_consumed_J
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1513,103.292,10.3292
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1521,91.137,9.1137
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1511,85.511,8.5511
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1515,127.663,12.7663
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1535,145.907,14.5907
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1506,136.36,13.636
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1518,120.803,12.0803
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1505,88.392,8.8392
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1514,82.257,8.2257
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,95.793,9.5793
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,107.822,10.7822
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,91.397,9.1397
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1521,92.649,9.2649
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1506,94.242,9.4242
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,84.409,8.4409
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,81.459,8.1459
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,81.828,8.1828
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1499,78.495,7.8495
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,95.999,9.5999
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,89.153,8.9153
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1522,80.58,8.058
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1495,86.456,8.6456
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,103.299,10.3299
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,86.892,8.6892
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.154,71.548,7.1548
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1511,101.908,10.1908
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1542,83.581,8.3581
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,140.089,14.0089
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.153,108.473,10.8473
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1497,88.092,8.8092
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,84.093,8.4093
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1513,120.629,12.0629
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1527,81.822,8.1822
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1498,87.104,8.7104
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,94.804,9.4804
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,95.021,9.5021
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,80.197,8.0197
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1507,84.448,8.4448
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,90.415,9.0415
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1545,101.275,10.1275
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,91.542,9.1542
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1512,90.797,9.0797
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1497,82.921,8.2921
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,87.88,8.788
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,88.16,8.816
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1516,81.89,8.189
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,86.239,8.6239
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,105.462,10.5462
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1514,77.514,7.7514
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1523,77.374,7.7374
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1499,95.531,9.5531
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1538,88.128,8.8128
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1507,102.215,10.2215
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,82.091,8.2091
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1499,91.086,9.1086
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1539,113.321,11.3321
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1534,104.072,10.4072
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1523,80.946,8.0946
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,93.202,9.3202
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1524,74.986,7.4986
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1511,117.889,11.7889
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.153,86.184,8.6184
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,94.773,9.4773
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1537,87.429,8.7429
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1528,107.543,10.7543
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,93.242,9.3242
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1527,92.87,9.287
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,80.315,8.0315
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,119.557,11.9557
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,108.078,10.8078
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,81.388,8.1388
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1501,95.197,9.5197
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1544,95.8,9.58
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,95.987,9.5987
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1521,96.756,9.6756
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1499,89.695,8.9695
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1521,91.732,9.1732
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,86.541,8.6541
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1527,79.237,7.9237
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,87.416,8.7416
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,98.48,9.848
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1513,115.244,11.5244
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1512,79.136,7.9136
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1514,109.506,10.9506
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,79.829,7.9829
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1541,105.189,10.5189
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1537,72.674,7.2674
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,88.908,8.8908
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1523,79.204,7.9204
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1513,90.071,9.0071
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1511,98.445,9.8445
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1539,91.635,9.1635
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1518,90.246,9.0246
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,106.683,10.6683
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1496,96.121,9.6121
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,89.603,8.9603
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1528,112.591,11.2591
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,102.988,10.2988
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.151,117.376,11.7376
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1521,116.254,11.6254
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1504,98.424,9.8424
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1524,98.3,9.83
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1495,84.412,8.4412
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1521,93.952,9.3952
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1506,99.156,9.9156
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,79.708,7.9708
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1499,94.194,9.4194
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1548,83.355,8.3355
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1506,117.356,11.7356
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.153,114.626,11.4626
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1528,138.457,13.8457
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.154,78.921,7.8921
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,87.04,8.704
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1541,83.913,8.3913
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,80.942,8.0942
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1528,88.112,8.8112
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1507,84.755,8.4755
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1504,78.253,7.8253
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1514,83.271,8.3271
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1499,89.376,8.9376
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,89.673,8.9673
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1533,75.456,7.5456
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1516,81.771,8.1771
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1516,124.169,12.4169
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1547,100.178,10.0178
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1503,74.377,7.4377
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1516,78.715,7.8715
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1531,116.571,11.6571
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1513,75.043,7.5043
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1514,115.331,11.5331
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1526,90.703,9.0703
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1496,83.128,8.3128
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,91.523,9.1523
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1523,94.989,9.4989
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1526,72.783,7.2783
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1516,101.226,10.1226
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,80.859,8.0859
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1498,91.276,9.1276
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1545,76.22,7.622
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1506,77.358,7.7358
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1518,78.656,7.8656
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1498,83.439,8.3439
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,94.354,9.4354
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1511,112.849,11.2849
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1505,80.289,8.0289
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,88.945,8.8945
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1529,98.723,9.8723
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.151,89.801,8.9801
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1524,85.196,8.5196
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1522,82.985,8.2985
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1502,97.596,9.7596
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1536,74.258,7.4258
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,111.815,11.1815
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1548,92.436,9.2436
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1502,91.657,9.1657
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1514,73.384,7.3384
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1511,118.235,11.8235
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1548,109.12,10.912
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.151,127.738,12.7738
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1526,109.942,10.9942
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1498,96.208,9.6208
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1538,80.368,8.0368
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1511,107.605,10.7605
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1528,86.678,8.6678
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1497,81.502,8.1502
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1551,108.202,10.8202
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1514,81.658,8.1658
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.151,93.012,9.3012
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1497,101.79,10.179
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.151,106.008,10.6008
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1497,90.69,9.069
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,120.444,12.0444
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.151,102.812,10.2812
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1537,93.54,9.354
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,94.742,9.4742
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,100.988,10.0988
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1527,114.733,11.4733
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1501,105.53,10.553
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1526,128.202,12.8202
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1502,100.847,10.0847
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1546,100.333,10.0333
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,88.575,8.8575
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1518,83.462,8.3462
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,97.406,9.7406
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,91.315,9.1315
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1498,79.204,7.9204
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1521,87.711,8.7711
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1493,85.994,8.5994
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1525,76.747,7.6747
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1498,89.166,8.9166
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1537,72.857,7.2857
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,105.516,10.5516
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,131.257,13.1257
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1514,99.5,9.95
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1515,75.214,7.5214
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,106.059,10.6059
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,91.193,9.1193
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1497,78.95,7.895
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1522,87.253,8.7253
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1506,81.382,8.1382
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,78.136,7.8136
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1518,101.847,10.1847
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1512,102.557,10.2557
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1511,88.369,8.8369
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1498,73.988,7.3988
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1515,97.896,9.7896
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1492,93.841,9.3841
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,108.913,10.8913
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.151,86.635,8.6635
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,103.196,10.3196
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1528,93.56,9.356
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1524,93.843,9.3843
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1511,107.073,10.7073
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,103.902,10.3902
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1544,102.019,10.2019
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1544,76.425,7.6425
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1502,84.003,8.4003
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1515,74.237,7.4237
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1525,134.307,13.4307
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1521,101.049,10.1049
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1518,102.726,10.2726
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,88.327,8.8327
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,106.216,10.6216
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,102.302,10.2302
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1498,96.08,9.608
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1521,80.419,8.0419
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1512,87.085,8.7085
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1524,75.47,7.547
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,95.908,9.5908
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1528,78.424,7.8424
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.153,92.456,9.2456
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1496,99.895,9.9895
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.151,128.001,12.8001
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1496,100.477,10.0477
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,119.648,11.9648
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,124.586,12.4586
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,130.332,13.0332
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1504,104.346,10.4346
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1522,95.919,9.5919
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1499,107.157,10.7157
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,108.891,10.8891
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1501,101.682,10.1682
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,110.631,11.0631
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1528,109.524,10.9524
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,99.611,9.9611
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1501,107.992,10.7992
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1526,80.095,8.0095
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,95.083,9.5083
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1529,83.911,8.3911
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,83.95,8.395
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,86.145,8.6145
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,121.755,12.1755
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1525,95.996,9.5996
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1525,85.223,8.5223
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1546,77.112,7.7112
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.151,99.968,9.9968
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1522,81.853,8.1853
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1496,82.236,8.2236
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1531,84.85,8.485
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1514,89.788,8.9788
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,90.082,9.0082
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.151,109.561,10.9561
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,103.575,10.3575
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,127.124,12.7124
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1502,94.088,9.4088
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1508,102.304,10.2304
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,107.935,10.7935
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,98.041,9.8041
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1509,111.517,11.1517
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1499,99.124,9.9124
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,100.005,10.0005
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,100.234,10.0234
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1497,80.744,8.0744
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1539,98.009,9.8009
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1499,87.358,8.7358
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,104.349,10.4349
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1515,101.572,10.1572
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1521,94.068,9.4068
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,86.028,8.6028
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1524,76.318,7.6318
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.15,90.27,9.027
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1518,96.582,9.6582
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1499,90.499,9.0499
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1524,119.961,11.9961
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1506,75.569,7.5569
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1517,82.23,8.223
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1497,92.01,9.201
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,120.134,12.0134
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.151,112.865,11.2865
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.152,88.277,8.8277
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1497,92.354,9.2354
"SELECT ?X WHERE{
	?X <http://www.w3.org/1999/02/22",0.1519,79.274,7.9274
